510,Standard Security Solution 510,Security,Standard,34569.9900,20741.9940,"Specs: Cores=121, RAM=324GB",Standard Security Solution 510 Security Standard,568,32,0,2026-08-12 20:04:33.104368
511,Enterprise Infrastructure Solution 511,Infrastructure,Enterprise,92293.9900,55376.3940,"Specs: Cores=96, RAM=57GB",Enterprise Infrastructure Solution 511 Infrastructure Enterprise,901,20,0,2026-08-12 20:04:33.104368
512,Premium Security Solution 512,Security,Premium,28546.9900,17128.1940,"Specs: Cores=5, RAM=21GB",Premium Security Solution 512 Security Premium,378,52,0,2026-08-12 20:04:33.108449
513,Professional Monitoring Solution 513,Monitoring,Professional,89105.9900,53463.5940,"Specs: Cores=40, RAM=149GB",Professional Monitoring Solution 513 Monitoring Professional,845,28,0,2026-08-12 20:04:33.108449
514,Advanced Analytics Solution 514,Analytics,Advanced,93230.9900,55938.5940,"Specs: Cores=50, RAM=391GB",Advanced Analytics Solution 514 Analytics Advanced,424,18,0,2026-08-12 20:04:33.108449
515,Premium Security Solution 515,Security,Premium,79027.9900,47416.7940,"Specs: Cores=102, RAM=466GB",Premium Security Solution 515 Security Premium,72,51,0,2026-08-12 20:04:33.112527
516,Professional Storage Solution 516,Storage,Professional,77087.9900,46252.7940,"Specs: Cores=3, RAM=22GB",Professional Storage Solution 516 Storage Professional,271,51,0,2026-08-12 20:04:33.112527
517,Enterprise Monitoring Solution 517,Monitoring,Enterprise,20930.9900,12558.5940,"Specs: Cores=53, RAM=82GB",Enterprise Monitoring Solution 517 Monitoring Enterprise,553,31,0,2026-08-12 20:04:33.112527
518,Professional Analytics Solution 518,Analytics,Professional,62530.9900,37518.5940,"Specs: Cores=115, RAM=230GB",Professional Analytics Solution 518 Analytics Professional,803,58,0,2026-08-12 20:04:33.116606
519,Premium Analytics Solution 519,Analytics,Premium,18714.9900,11228.9940,"Specs: Cores=84, RAM=178GB",Premium Analytics Solution 519 Analytics Premium,120,41,0,2026-08-12 20:04:33.116606
520,Standard Software Solution 520,Software,Standard,57718.9900,34631.3940,"Specs: Cores=16, RAM=31GB",Standard Software Solution 520 Software Standard,85,25,0,2026-08-12 20:04:33.116606
521,Ultimate Services Solution 521,Services,Ultimate,86926.9900,52156.1940,"Specs: Cores=89, RAM=179GB",Ultimate Services Solution 521 Services Ultimate,268,54,0,2026-08-12 20:04:33.120679
522,Professional Analytics Solution 522,Analytics,Professional,8685.9900,5211.5940,"Specs: Cores=45, RAM=61GB",Professional Analytics Solution 522 Analytics Professional,945,28,0,2026-08-12 20:04:33.120679
523,Enterprise Infrastructure Solution 523,Infrastructure,Enterprise,42863.9900,25718.3940,"Specs: Cores=79, RAM=37GB",Enterprise Infrastructure Solution 523 Infrastructure Enterprise,641,38,0,2026-08-12 20:04:33.120679
524,Starter Analytics Solution 524,Analytics,Starter,76489.9900,45893.9940,"Specs: Cores=124, RAM=68GB",Starter Analytics Solution 524 Analytics Starter,59,54,0,2026-08-12 20:04:33.124780
525,Pro Services Solution 525,Services,Pro,92157.9900,55294.7940,"Specs: Cores=110, RAM=449GB",Pro Services Solution 525 Services Pro,100,58,0,2026-08-12 20:04:33.124780
526,Advanced Services Solution 526,Services,Advanced,23934.9900,14360.9940,"Specs: Cores=10, RAM=7GB",Advanced Services Solution 526 Services Advanced,324,34,0,2026-08-12 20:04:33.124780
527,Enterprise Monitoring Solution 527,Monitoring,Enterprise,14547.9900,8728.7940,"Specs: Cores=4, RAM=458GB",Enterprise Monitoring Solution 527 Monitoring Enterprise,653,57,0,2026-08-12 20:04:33.124780
528,Advanced Monitoring Solution 528,Monitoring,Advanced,16479.9900,9887.9940,"Specs: Cores=67, RAM=450GB",Advanced Monitoring Solution 528 Monitoring Advanced,40,27,0,2026-08-12 20:04:33.128863
529,Standard Hardware Solution 529,Hardware,Standard,72420.9900,43452.5940,"Specs: Cores=111, RAM=269GB",Standard Hardware Solution 529 Hardware Standard,562,38,0,2026-08-12 20:04:33.128863
530,Enterprise Development Solution 530,Development,Enterprise,78125.9900,46875.5940,"Specs: Cores=57, RAM=44GB",Enterprise Development Solution 530 Development Enterprise,85,58,0,2026-08-12 20:04:33.128863
531,Professional Infrastructure Solution 531,Infrastructure,Professional,19456.9900,11674.1940,"Specs: Cores=19, RAM=199GB",Professional Infrastructure Solution 531 Infrastructure Professional,461,23,0,2026-08-12 20:04:33.132941
532,Advanced Analytics Solution 532,Analytics,Advanced,3716.9900,2230.1940,"Specs: Cores=42, RAM=71GB",Advanced Analytics Solution 532 Analytics Advanced,358,23,0,2026-08-12 20:04:33.132941
533,Premium Services Solution 533,Services,Premium,73977.9900,44386.7940,"Specs: Cores=64, RAM=223GB",Premium Services Solution 533 Services Premium,817,54,0,2026-08-12 20:04:33.132941
534,Professional Analytics Solution 534,Analytics,Professional,87223.9900,52334.3940,"Specs: Cores=12, RAM=218GB",Professional Analytics Solution 534 Analytics Professional,3,31,0,2026-08-12 20:04:33.137014
535,Pro Infrastructure Solution 535,Infrastructure,Pro,63728.9900,38237.3940,"Specs: Cores=93, RAM=491GB",Pro Infrastructure Solution 535 Infrastructure Pro,201,43,0,2026-08-12 20:04:33.137014
536,Pro Security Solution 536,Security,Pro,77353.9900,46412.3940,"Specs: Cores=10, RAM=317GB",Pro Security Solution 536 Security Pro,218,45,0,2026-08-12 20:04:33.137014
537,Pro Security Solution 537,Security,Pro,87308.9900,52385.3940,"Specs: Cores=99, RAM=451GB",Pro Security Solution 537 Security Pro,694,10,0,2026-08-12 20:04:33.141087
538,Basic Analytics Solution 538,Analytics,Basic,85885.9900,51531.5940,"Specs: Cores=60, RAM=490GB",Basic Analytics Solution 538 Analytics Basic,587,52,0,2026-08-12 20:04:33.141087
539,Ultimate Hardware Solution 539,Hardware,Ultimate,22699.9900,13619.9940,"Specs: Cores=94, RAM=65GB",Ultimate Hardware Solution 539 Hardware Ultimate,789,29,0,2026-08-12 20:04:33.141087
540,Advanced Cloud Solution 540,Cloud,Advanced,86748.9900,52049.3940,"Specs: Cores=122, RAM=234GB",Advanced Cloud Solution 540 Cloud Advanced,147,35,0,2026-08-12 20:04:33.145168
541,Professional Infrastructure Solution 541,Infrastructure,Professional,9713.9900,5828.3940,"Specs: Cores=119, RAM=251GB",Professional Infrastructure Solution 541 Infrastructure Professional,390,53,0,2026-08-12 20:04:33.145168
542,Standard Analytics Solution 542,Analytics,Standard,45240.9900,27144.5940,"Specs: Cores=81, RAM=461GB",Standard Analytics Solution 542 Analytics Standard,778,32,0,2026-08-12 20:04:33.145168
543,Standard Security Solution 543,Security,Standard,14213.9900,8528.3940,"Specs: Cores=10, RAM=445GB",Standard Security Solution 543 Security Standard,552,12,0,2026-08-12 20:04:33.149249
544,Basic Infrastructure Solution 544,Infrastructure,Basic,76782.9900,46069.7940,"Specs: Cores=107, RAM=35GB",Basic Infrastructure Solution 544 Infrastructure Basic,169,45,0,2026-08-12 20:04:33.149249
545,Professional Monitoring Solution 545,Monitoring,Professional,60712.9900,36427.7940,"Specs: Cores=19, RAM=173GB",Professional Monitoring Solution 545 Monitoring Professional,17,24,0,2026-08-12 20:04:33.149249
546,Standard Services Solution 546,Services,Standard,95483.9900,57290.3940,"Specs: Cores=53, RAM=14GB",Standard Services Solution 546 Services Standard,650,22,0,2026-08-12 20:04:33.153338
547,Pro Hardware Solution 547,Hardware,Pro,13524.9900,8114.9940,"Specs: Cores=67, RAM=318GB",Pro Hardware Solution 547 Hardware Pro,208,51,0,2026-08-12 20:04:33.153338
548,Basic Infrastructure Solution 548,Infrastructure,Basic,4181.9900,2509.1940,"Specs: Cores=47, RAM=40GB",Basic Infrastructure Solution 548 Infrastructure Basic,984,51,0,2026-08-12 20:04:33.153338
549,Enterprise Analytics Solution 549,Analytics,Enterprise,66993.9900,40196.3940,"Specs: Cores=50, RAM=8GB",Enterprise Analytics Solution 549 Analytics Enterprise,294,49,0,2026-08-12 20:04:33.153338
550,Standard Software Solution 550,Software,Standard,77706.9900,46624.1940,"Specs: Cores=118, RAM=456GB",Standard Software Solution 550 Software Standard,963,29,0,2026-08-12 20:04:33.157419
551,Professional Security Solution 551,Security,Professional,72635.9900,43581.5940,"Specs: Cores=67, RAM=73GB",Professional Security Solution 551 Security Professional,407,26,0,2026-08-12 20:04:33.157419
552,Starter Analytics Solution 552,Analytics,Starter,43556.9900,26134.1940,"Specs: Cores=84, RAM=418GB",Starter Analytics Solution 552 Analytics Starter,978,40,0,2026-08-12 20:04:33.161494
553,Ultimate Storage Solution 553,Storage,Ultimate,57809.9900,34685.9940,"Specs: Cores=4, RAM=314GB",Ultimate Storage Solution 553 Storage Ultimate,665,43,0,2026-08-12 20:04:33.161494
554,Professional Hardware Solution 554,Hardware,Professional,88318.9900,52991.3940,"Specs: Cores=88, RAM=163GB",Professional Hardware Solution 554 Hardware Professional,575,41,0,2026-08-12 20:04:33.161494
555,Starter Security Solution 555,Security,Starter,21846.9900,13108.1940,"Specs: Cores=6, RAM=137GB",Starter Security Solution 555 Security Starter,271,51,0,2026-08-12 20:04:33.165574
556,Basic Analytics Solution 556,Analytics,Basic,43614.9900,26168.9940,"Specs: Cores=114, RAM=87GB",Basic Analytics Solution 556 Analytics Basic,488,28,0,2026-08-12 20:04:33.165574
557,Standard Security Solution 557,Security,Standard,25957.9900,15574.7940,"Specs: Cores=45, RAM=424GB",Standard Security Solution 557 Security Standard,940,24,0,2026-08-12 20:04:33.165574
558,Pro Analytics Solution 558,Analytics,Pro,79417.9900,47650.7940,"Specs: Cores=86, RAM=137GB",Pro Analytics Solution 558 Analytics Pro,914,22,0,2026-08-12 20:04:33.165574
559,Advanced Analytics Solution 559,Analytics,Advanced,48809.9900,29285.9940,"Specs: Cores=32, RAM=18GB",Advanced Analytics Solution 559 Analytics Advanced,978,39,0,2026-08-12 20:04:33.169651
560,Lite Monitoring Solution 560,Monitoring,Lite,85985.9900,51591.5940,"Specs: Cores=76, RAM=158GB",Lite Monitoring Solution 560 Monitoring Lite,929,26,0,2026-08-12 20:04:33.169651
561,Premium Software Solution 561,Software,Premium,95462.9900,57277.7940,"Specs: Cores=122, RAM=45GB",Premium Software Solution 561 Software Premium,358,55,0,2026-08-12 20:04:33.169651
562,Professional Cloud Solution 562,Cloud,Professional,23317.9900,13990.7940,"Specs: Cores=33, RAM=428GB",Professional Cloud Solution 562 Cloud Professional,662,47,0,2026-08-12 20:04:33.173724
563,Pro Hardware Solution 563,Hardware,Pro,57096.9900,34258.1940,"Specs: Cores=6, RAM=497GB",Pro Hardware Solution 563 Hardware Pro,364,10,0,2026-08-12 20:04:33.173724
564,Premium Services Solution 564,Services,Premium,66456.9900,39874.1940,"Specs: Cores=106, RAM=296GB",Premium Services Solution 564 Services Premium,534,25,0,2026-08-12 20:04:33.173724
565,Advanced Services Solution 565,Services,Advanced,16475.9900,9885.5940,"Specs: Cores=47, RAM=46GB",Advanced Services Solution 565 Services Advanced,824,32,0,2026-08-12 20:04:33.177806
566,Advanced Analytics Solution 566,Analytics,Advanced,85235.9900,51141.5940,"Specs: Cores=68, RAM=89GB",Advanced Analytics Solution 566 Analytics Advanced,57,53,0,2026-08-12 20:04:33.177806
567,Professional Storage Solution 567,Storage,Professional,40983.9900,24590.3940,"Specs: Cores=27, RAM=453GB",Professional Storage Solution 567 Storage Professional,400,38,0,2026-08-12 20:04:33.177806
568,Pro Storage Solution 568,Storage,Pro,53364.9900,32018.9940,"Specs: Cores=27, RAM=443GB",Pro Storage Solution 568 Storage Pro,916,12,0,2026-08-12 20:04:33.181892
569,Lite Software Solution 569,Software,Lite,21739.9900,13043.9940,"Specs: Cores=73, RAM=213GB",Lite Software Solution 569 Software Lite,579,34,0,2026-08-12 20:04:33.181892
570,Standard Analytics Solution 570,Analytics,Standard,71182.9900,42709.7940,"Specs: Cores=20, RAM=359GB",Standard Analytics Solution 570 Analytics Standard,906,54,0,2026-08-12 20:04:33.181892
571,Professional Analytics Solution 571,Analytics,Professional,51131.9900,30679.1940,"Specs: Cores=81, RAM=388GB",Professional Analytics Solution 571 Analytics Professional,455,50,0,2026-08-12 20:04:33.185971
572,Professional Hardware Solution 572,Hardware,Professional,41859.9900,25115.9940,"Specs: Cores=111, RAM=356GB",Professional Hardware Solution 572 Hardware Professional,374,26,0,2026-08-12 20:04:33.185971
573,Professional Analytics Solution 573,Analytics,Professional,41801.9900,25081.1940,"Specs: Cores=122, RAM=220GB",Professional Analytics Solution 573 Analytics Professional,674,23,0,2026-08-12 20:04:33.185971
574,Professional Analytics Solution 574,Analytics,Professional,57939.9900,34763.9940,"Specs: Cores=111, RAM=419GB",Professional Analytics Solution 574 Analytics Professional,463,11,0,2026-08-12 20:04:33.190051
575,Starter Services Solution 575,Services,Starter,33933.9900,20360.3940,"Specs: Cores=100, RAM=493GB",Starter Services Solution 575 Services Starter,541,32,0,2026-08-12 20:04:33.190051
576,Basic Development Solution 576,Development,Basic,41003.9900,24602.3940,"Specs: Cores=64, RAM=405GB",Basic Development Solution 576 Development Basic,221,54,0,2026-08-12 20:04:33.190051
577,Pro Storage Solution 577,Storage,Pro,35452.9900,21271.7940,"Specs: Cores=21, RAM=290GB",Pro Storage Solution 577 Storage Pro,454,27,0,2026-08-12 20:04:33.194135
578,Basic Services Solution 578,Services,Basic,48741.9900,29245.1940,"Specs: Cores=44, RAM=495GB",Basic Services Solution 578 Services Basic,619,21,0,2026-08-12 20:04:33.194135
579,Ultimate Monitoring Solution 579,Monitoring,Ultimate,11886.9900,7132.1940,"Specs: Cores=20, RAM=237GB",Ultimate Monitoring Solution 579 Monitoring Ultimate,191,28,0,2026-08-12 20:04:33.194135
580,Standard Monitoring Solution 580,Monitoring,Standard,66617.9900,39970.7940,"Specs: Cores=56, RAM=460GB",Standard Monitoring Solution 580 Monitoring Standard,55,37,0,2026-08-12 20:04:33.198219
581,Pro Hardware Solution 581,Hardware,Pro,86458.9900,51875.3940,"Specs: Cores=33, RAM=89GB",Pro Hardware Solution 581 Hardware Pro,668,37,0,2026-08-12 20:04:33.198219
582,Starter Analytics Solution 582,Analytics,Starter,21531.9900,12919.1940,"Specs: Cores=9, RAM=301GB",Starter Analytics Solution 582 Analytics Starter,799,27,0,2026-08-12 20:04:33.202293
583,Ultimate Analytics Solution 583,Analytics,Ultimate,65427.9900,39256.7940,"Specs: Cores=84, RAM=460GB",Ultimate Analytics Solution 583 Analytics Ultimate,535,17,0,2026-08-12 20:04:33.202293
584,Basic Development Solution 584,Development,Basic,42927.9900,25756.7940,"Specs: Cores=63, RAM=1GB",Basic Development Solution 584 Development Basic,947,19,0,2026-08-12 20:04:33.202293
585,Professional Services Solution 585,Services,Professional,26266.9900,15760.1940,"Specs: Cores=98, RAM=500GB",Professional Services Solution 585 Services Professional,824,40,0,2026-08-12 20:04:33.206386
586,Standard Software Solution 586,Software,Standard,15151.9900,9091.1940,"Specs: Cores=0, RAM=66GB",Standard Software Solution 586 Software Standard,430,57,0,2026-08-12 20:04:33.206386
587,Starter Infrastructure Solution 587,Infrastructure,Starter,76888.9900,46133.3940,"Specs: Cores=66, RAM=123GB",Starter Infrastructure Solution 587 Infrastructure Starter,285,48,0,2026-08-12 20:04:33.206386
588,Basic Software Solution 588,Software,Basic,45711.9900,27427.1940,"Specs: Cores=12, RAM=201GB",Basic Software Solution 588 Software Basic,21,24,0,2026-08-12 20:04:33.210461
589,Basic Software Solution 589,Software,Basic,22945.9900,13767.5940,"Specs: Cores=55, RAM=475GB",Basic Software Solution 589 Software Basic,595,50,0,2026-08-12 20:04:33.210461
590,Standard Development Solution 590,Development,Standard,85465.9900,51279.5940,"Specs: Cores=1, RAM=336GB",Standard Development Solution 590 Development Standard,131,17,0,2026-08-12 20:04:33.210461
591,Advanced Storage Solution 591,Storage,Advanced,19821.9900,11893.1940,"Specs: Cores=8, RAM=9GB",Advanced Storage Solution 591 Storage Advanced,192,53,0,2026-08-12 20:04:33.214546
592,Advanced Software Solution 592,Software,Advanced,41165.9900,24699.5940,"Specs: Cores=93, RAM=363GB",Advanced Software Solution 592 Software Advanced,320,11,0,2026-08-12 20:04:33.214546
593,Ultimate Analytics Solution 593,Analytics,Ultimate,52064.9900,31238.9940,"Specs: Cores=93, RAM=29GB",Ultimate Analytics Solution 593 Analytics Ultimate,289,59,0,2026-08-12 20:04:33.214546
594,Standard Analytics Solution 594,Analytics,Standard,81783.9900,49070.3940,"Specs: Cores=7, RAM=298GB",Standard Analytics Solution 594 Analytics Standard,296,29,0,2026-08-12 20:04:33.218618
595,Standard Hardware Solution 595,Hardware,Standard,41108.9900,24665.3940,"Specs: Cores=105, RAM=82GB",Standard Hardware Solution 595 Hardware Standard,57,13,0,2026-08-12 20:04:33.218618
596,Pro Services Solution 596,Services,Pro,88663.9900,53198.3940,"Specs: Cores=15, RAM=172GB",Pro Services Solution 596 Services Pro,71,49,0,2026-08-12 20:04:33.218618
597,Premium Storage Solution 597,Storage,Premium,42195.9900,25317.5940,"Specs: Cores=125, RAM=172GB",Premium Storage Solution 597 Storage Premium,613,55,0,2026-08-12 20:04:33.222699
598,Premium Development Solution 598,Development,Premium,72745.9900,43647.5940,"Specs: Cores=46, RAM=157GB",Premium Development Solution 598 Development Premium,660,51,0,2026-08-12 20:04:33.222699
599,Advanced Services Solution 599,Services,Advanced,21826.9900,13096.1940,"Specs: Cores=52, RAM=262GB",Advanced Services Solution 599 Services Advanced,466,45,0,2026-08-12 20:04:33.222699
600,Premium Security Solution 600,Security,Premium,32096.9900,19258.1940,"Specs: Cores=97, RAM=387GB",Premium Security Solution 600 Security Premium,630,14,0,2026-08-12 20:04:33.226780
601,Standard Infrastructure Solution 601,Infrastructure,Standard,9926.9900,5956.1940,"Specs: Cores=87, RAM=454GB",Standard Infrastructure Solution 601 Infrastructure Standard,513,30,0,2026-08-12 20:04:33.226780
602,Pro Hardware Solution 602,Hardware,Pro,92682.9900,55609.7940,"Specs: Cores=86, RAM=73GB",Pro Hardware Solution 602 Hardware Pro,427,43,0,2026-08-12 20:04:33.226780
603,Advanced Software Solution 603,Software,Advanced,73959.9900,44375.9940,"Specs: Cores=52, RAM=86GB",Advanced Software Solution 603 Software Advanced,997,26,0,2026-08-12 20:04:33.230861
604,Ultimate Development Solution 604,Development,Ultimate,67532.9900,40519.7940,"Specs: Cores=127, RAM=491GB",Ultimate Development Solution 604 Development Ultimate,212,40,0,2026-08-12 20:04:33.230861
605,Basic Infrastructure Solution 605,Infrastructure,Basic,50204.9900,30122.9940,"Specs: Cores=122, RAM=355GB",Basic Infrastructure Solution 605 Infrastructure Basic,767,22,0,2026-08-12 20:04:33.230861
606,Starter Monitoring Solution 606,Monitoring,Starter,53814.9900,32288.9940,"Specs: Cores=110, RAM=154GB",Starter Monitoring Solution 606 Monitoring Starter,820,57,0,2026-08-12 20:04:33.234939
607,Basic Development Solution 607,Development,Basic,36321.9900,21793.1940,"Specs: Cores=1, RAM=263GB",Basic Development Solution 607 Development Basic,355,34,0,2026-08-12 20:04:33.234939
608,Premium Software Solution 608,Software,Premium,68712.9900,41227.7940,"Specs: Cores=88, RAM=229GB",Premium Software Solution 608 Software Premium,411,28,0,2026-08-12 20:04:33.234939
609,Professional Software Solution 609,Software,Professional,23087.9900,13852.7940,"Specs: Cores=49, RAM=3GB",Professional Software Solution 609 Software Professional,729,46,0,2026-08-12 20:04:33.239011
610,Enterprise Storage Solution 610,Storage,Enterprise,2622.9900,1573.7940,"Specs: Cores=28, RAM=444GB",Enterprise Storage Solution 610 Storage Enterprise,457,29,0,2026-08-12 20:04:33.239011
611,Starter Hardware Solution 611,Hardware,Starter,8309.9900,4985.9940,"Specs: Cores=82, RAM=256GB",Starter Hardware Solution 611 Hardware Starter,369,49,0,2026-08-12 20:04:33.239011
612,Starter Services Solution 612,Services,Starter,67567.9900,40540.7940,"Specs: Cores=92, RAM=42GB",Starter Services Solution 612 Services Starter,327,10,0,2026-08-12 20:04:33.243094
613,Lite Analytics Solution 613,Analytics,Lite,51654.9900,30992.9940,"Specs: Cores=4, RAM=92GB",Lite Analytics Solution 613 Analytics Lite,333,11,0,2026-08-12 20:04:33.243094
614,Premium Development Solution 614,Development,Premium,22597.9900,13558.7940,"Specs: Cores=38, RAM=395GB",Premium Development Solution 614 Development Premium,493,42,0,2026-08-12 20:04:33.243094
615,Starter Infrastructure Solution 615,Infrastructure,Starter,82640.9900,49584.5940,"Specs: Cores=73, RAM=426GB",Starter Infrastructure Solution 615 Infrastructure Starter,502,54,0,2026-08-12 20:04:33.247173
616,Premium Software Solution 616,Software,Premium,139.9900,83.9940,"Specs: Cores=102, RAM=427GB",Premium Software Solution 616 Software Premium,199,17,0,2026-08-12 20:04:33.247173
617,Basic Security Solution 617,Security,Basic,1045.9900,627.5940,"Specs: Cores=19, RAM=213GB",Basic Security Solution 617 Security Basic,271,40,0,2026-08-12 20:04:33.247173
618,Pro Cloud Solution 618,Cloud,Pro,91982.9900,55189.7940,"Specs: Cores=10, RAM=420GB",Pro Cloud Solution 618 Cloud Pro,193,28,0,2026-08-12 20:04:33.251253
619,Ultimate Storage Solution 619,Storage,Ultimate,85585.9900,51351.5940,"Specs: Cores=11, RAM=362GB",Ultimate Storage Solution 619 Storage Ultimate,672,45,0,2026-08-12 20:04:33.251253
620,Pro Storage Solution 620,Storage,Pro,1276.9900,766.1940,"Specs: Cores=20, RAM=467GB",Pro Storage Solution 620 Storage Pro,584,29,0,2026-08-12 20:04:33.251253
621,Enterprise Software Solution 621,Software,Enterprise,97076.9900,58246.1940,"Specs: Cores=72, RAM=91GB",Enterprise Software Solution 621 Software Enterprise,55,28,0,2026-08-12 20:04:33.255325
622,Basic Hardware Solution 622,Hardware,Basic,16610.9900,9966.5940,"Specs: Cores=56, RAM=353GB",Basic Hardware Solution 622 Hardware Basic,630,30,0,2026-08-12 20:04:33.255325
623,Starter Infrastructure Solution 623,Infrastructure,Starter,16305.9900,9783.5940,"Specs: Cores=9, RAM=330GB",Starter Infrastructure Solution 623 Infrastructure Starter,829,11,0,2026-08-12 20:04:33.255325
624,Starter Software Solution 624,Software,Starter,6676.9900,4006.1940,"Specs: Cores=116, RAM=428GB",Starter Software Solution 624 Software Starter,883,56,0,2026-08-12 20:04:33.259399
625,Enterprise Analytics Solution 625,Analytics,Enterprise,92131.9900,55279.1940,"Specs: Cores=29, RAM=297GB",Enterprise Analytics Solution 625 Analytics Enterprise,94,57,0,2026-08-12 20:04:33.259399
626,Advanced Development Solution 626,Development,Advanced,62954.9900,37772.9940,"Specs: Cores=86, RAM=147GB",Advanced Development Solution 626 Development Advanced,279,28,0,2026-08-12 20:04:33.259399
627,Professional Storage Solution 627,Storage,Professional,24418.9900,14651.3940,"Specs: Cores=116, RAM=35GB",Professional Storage Solution 627 Storage Professional,181,25,0,2026-08-12 20:04:33.263479
628,Ultimate Software Solution 628,Software,Ultimate,3594.9900,2156.9940,"Specs: Cores=90, RAM=423GB",Ultimate Software Solution 628 Software Ultimate,870,32,0,2026-08-12 20:04:33.263479
629,Basic Monitoring Solution 629,Monitoring,Basic,15303.9900,9182.3940,"Specs: Cores=16, RAM=396GB",Basic Monitoring Solution 629 Monitoring Basic,126,46,0,2026-08-12 20:04:33.263479
630,Professional Services Solution 630,Services,Professional,4967.9900,2980.7940,"Specs: Cores=86, RAM=92GB",Professional Services Solution 630 Services Professional,753,17,0,2026-08-12 20:04:33.267558
631,Basic Analytics Solution 631,Analytics,Basic,24090.9900,14454.5940,"Specs: Cores=116, RAM=33GB",Basic Analytics Solution 631 Analytics Basic,812,27,0,2026-08-12 20:04:33.267558
632,Basic Storage Solution 632,Storage,Basic,29611.9900,17767.1940,"Specs: Cores=124, RAM=116GB",Basic Storage Solution 632 Storage Basic,402,40,0,2026-08-12 20:04:33.267558
633,Pro Cloud Solution 633,Cloud,Pro,44534.9900,26720.9940,"Specs: Cores=69, RAM=503GB",Pro Cloud Solution 633 Cloud Pro,890,45,0,2026-08-12 20:04:33.271630
634,Basic Infrastructure Solution 634,Infrastructure,Basic,34868.9900,20921.3940,"Specs: Cores=41, RAM=497GB",Basic Infrastructure Solution 634 Infrastructure Basic,503,58,0,2026-08-12 20:04:33.271630
635,Basic Development Solution 635,Development,Basic,31992.9900,19195.7940,"Specs: Cores=30, RAM=271GB",Basic Development Solution 635 Development Basic,259,49,0,2026-08-12 20:04:33.271630
636,Pro Security Solution 636,Security,Pro,65061.9900,39037.1940,"Specs: Cores=40, RAM=192GB",Pro Security Solution 636 Security Pro,819,23,0,2026-08-12 20:04:33.275703
637,Ultimate Cloud Solution 637,Cloud,Ultimate,43309.9900,25985.9940,"Specs: Cores=93, RAM=33GB",Ultimate Cloud Solution 637 Cloud Ultimate,87,26,0,2026-08-12 20:04:33.275703
638,Basic Storage Solution 638,Storage,Basic,88209.9900,52925.9940,"Specs: Cores=89, RAM=129GB",Basic Storage Solution 638 Storage Basic,392,48,0,2026-08-12 20:04:33.275703
639,Starter Storage Solution 639,Storage,Starter,66579.9900,39947.9940,"Specs: Cores=31, RAM=75GB",Starter Storage Solution 639 Storage Starter,76,59,0,2026-08-12 20:04:33.279779
640,Pro Development Solution 640,Development,Pro,23491.9900,14095.1940,"Specs: Cores=99, RAM=225GB",Pro Development Solution 640 Development Pro,420,54,0,2026-08-12 20:04:33.279779
641,Standard Analytics Solution 641,Analytics,Standard,54856.9900,32914.1940,"Specs: Cores=14, RAM=232GB",Standard Analytics Solution 641 Analytics Standard,923,10,0,2026-08-12 20:04:33.279779
642,Pro Storage Solution 642,Storage,Pro,76910.9900,46146.5940,"Specs: Cores=57, RAM=73GB",Pro Storage Solution 642 Storage Pro,875,23,0,2026-08-12 20:04:33.283857
643,Premium Analytics Solution 643,Analytics,Premium,40976.9900,24586.1940,"Specs: Cores=117, RAM=397GB",Premium Analytics Solution 643 Analytics Premium,344,34,0,2026-08-12 20:04:33.283857
644,Enterprise Software Solution 644,Software,Enterprise,97744.9900,58646.9940,"Specs: Cores=115, RAM=176GB",Enterprise Software Solution 644 Software Enterprise,46,33,0,2026-08-12 20:04:33.283857
645,Ultimate Security Solution 645,Security,Ultimate,5723.9900,3434.3940,"Specs: Cores=88, RAM=395GB",Ultimate Security Solution 645 Security Ultimate,984,16,0,2026-08-12 20:04:33.287931
646,Professional Cloud Solution 646,Cloud,Professional,94828.9900,56897.3940,"Specs: Cores=10, RAM=290GB",Professional Cloud Solution 646 Cloud Professional,560,20,0,2026-08-12 20:04:33.287931
647,Pro Analytics Solution 647,Analytics,Pro,15263.9900,9158.3940,"Specs: Cores=23, RAM=400GB",Pro Analytics Solution 647 Analytics Pro,240,33,0,2026-08-12 20:04:33.287931
648,Lite Hardware Solution 648,Hardware,Lite,67252.9900,40351.7940,"Specs: Cores=9, RAM=406GB",Lite Hardware Solution 648 Hardware Lite,908,45,0,2026-08-12 20:04:33.292007
649,Pro Monitoring Solution 649,Monitoring,Pro,56487.9900,33892.7940,"Specs: Cores=118, RAM=340GB",Pro Monitoring Solution 649 Monitoring Pro,244,15,0,2026-08-12 20:04:33.292007
650,Lite Storage Solution 650,Storage,Lite,14413.9900,8648.3940,"Specs: Cores=86, RAM=363GB",Lite Storage Solution 650 Storage Lite,947,40,0,2026-08-12 20:04:33.292007
651,Ultimate Analytics Solution 651,Analytics,Ultimate,13982.9900,8389.7940,"Specs: Cores=18, RAM=488GB",Ultimate Analytics Solution 651 Analytics Ultimate,820,46,0,2026-08-12 20:04:33.296085
652,Standard Monitoring Solution 652,Monitoring,Standard,62412.9900,37447.7940,"Specs: Cores=26, RAM=307GB",Standard Monitoring Solution 652 Monitoring Standard,389,24,0,2026-08-12 20:04:33.296085
653,Ultimate Software Solution 653,Software,Ultimate,47235.9900,28341.5940,"Specs: Cores=30, RAM=115GB",Ultimate Software Solution 653 Software Ultimate,550,48,0,2026-08-12 20:04:33.296085
