939,2021,12,19,48887.00,4251,165,EU,2026-08-12
940,2024,2,6,14282.00,8322,177,MEA,2026-08-12
941,2024,5,12,58093.00,3977,68,MEA,2026-08-12
942,2023,9,22,68271.00,9611,682,LATAM,2026-08-12
943,2025,12,24,11879.00,9148,440,NA,2026-08-12
944,2024,10,6,95807.00,3123,486,MEA,2026-08-12
945,2025,7,18,53848.00,5714,74,APAC,2026-08-12
946,2021,1,20,40417.00,3687,948,LATAM,2026-08-12
947,2021,8,26,912.00,7178,667,NA,2026-08-12
948,2020,6,10,53181.00,7881,17,EU,2026-08-12
949,2023,5,19,11024.00,1433,884,MEA,2026-08-12
950,2025,12,8,69919.00,6498,33,EU,2026-08-12
951,2024,5,20,92529.00,6711,610,LATAM,2026-08-12
952,2021,1,21,70335.00,9380,110,APAC,2026-08-12
953,2025,5,20,61087.00,7947,526,NA,2026-08-12
954,2020,2,25,3136.00,5904,408,LATAM,2026-08-12
955,2023,11,25,28964.00,4950,778,NA,2026-08-12
956,2024,10,4,45335.00,4827,147,LATAM,2026-08-12
957,2022,1,10,92415.00,4505,973,NA,2026-08-12
958,2020,2,9,42540.00,8736,935,NA,2026-08-12
959,2022,10,24,14747.00,6983,45,APAC,2026-08-12
960,2025,7,27,4230.00,5593,22,MEA,2026-08-12
961,2025,11,26,92770.00,5380,269,NA,2026-08-12
962,2023,2,13,98045.00,3998,798,EU,2026-08-12
963,2021,2,25,31577.00,7111,840,NA,2026-08-12
964,2022,6,19,20514.00,9056,523,MEA,2026-08-12
965,2020,10,17,56787.00,7922,398,EU,2026-08-12
966,2023,4,13,26493.00,2203,248,LATAM,2026-08-12
967,2020,10,15,28233.00,8570,242,EU,2026-08-12
968,2021,5,13,51340.00,2195,30,EU,2026-08-12
969,2023,9,17,72223.00,8352,443,LATAM,2026-08-12
970,2021,1,1,2236.00,1112,634,LATAM,2026-08-12
971,2021,4,27,7807.00,4040,218,MEA,2026-08-12
972,2023,1,24,64694.00,6397,581,APAC,2026-08-12
973,2021,5,11,16740.00,8877,530,MEA,2026-08-12
974,2025,11,18,98190.00,4368,541,LATAM,2026-08-12
975,2024,12,28,59632.00,6277,741,MEA,2026-08-12
976,2022,11,22,77343.00,5297,761,NA,2026-08-12
977,2022,4,13,51163.00,6595,6,NA,2026-08-12
978,2021,5,5,60977.00,6252,761,MEA,2026-08-12
979,2023,1,6,79763.00,6760,172,MEA,2026-08-12
980,2023,4,1,46740.00,9316,769,LATAM,2026-08-12
981,2025,8,26,1844.00,5463,722,EU,2026-08-12
982,2022,10,27,16946.00,3651,706,MEA,2026-08-12
983,2023,7,12,65535.00,2409,18,NA,2026-08-12
984,2020,2,4,31751.00,4467,388,LATAM,2026-08-12
985,2021,12,16,35157.00,8106,81,LATAM,2026-08-12
986,2023,3,20,53340.00,7027,655,EU,2026-08-12
987,2023,4,12,78961.00,5209,244,APAC,2026-08-12
988,2021,9,3,47805.00,9143,412,LATAM,2026-08-12
989,2024,7,21,39734.00,1135,819,NA,2026-08-12
990,2024,8,13,23893.00,4814,85,MEA,2026-08-12
991,2020,6,21,68109.00,6503,740,NA,2026-08-12
992,2022,2,22,60507.00,2210,844,LATAM,2026-08-12
993,2020,6,20,5485.00,6435,944,NA,2026-08-12
994,2023,3,18,1610.00,5088,889,MEA,2026-08-12
995,2024,6,6,19778.00,3721,594,EU,2026-08-12
996,2025,7,23,74467.00,1474,899,NA,2026-08-12
997,2024,4,20,54037.00,3852,686,APAC,2026-08-12
998,2023,3,11,18096.00,5590,969,MEA,2026-08-12
999,2021,3,19,74213.00,2445,610,NA,2026-08-12
1000,2020,7,28,39637.00,2156,342,MEA,2026-08-12
1001,2025,6,8,52045.00,3927,750,LATAM,2026-08-12
1002,2024,8,2,44810.00,4426,272,NA,2026-08-12
1003,2021,2,25,8687.00,4185,8,EU,2026-08-12
1004,2025,10,1,65112.00,7653,823,APAC,2026-08-12
1005,2021,5,15,52888.00,2453,469,APAC,2026-08-12
1006,2022,7,23,25318.00,2707,139,MEA,2026-08-12
1007,2021,1,17,23253.00,3869,978,APAC,2026-08-12
1008,2024,1,16,48906.00,9528,484,MEA,2026-08-12
1009,2020,10,2,41197.00,2326,927,MEA,2026-08-12
1010,2025,12,12,30926.00,9892,617,MEA,2026-08-12
1011,2020,6,4,85043.00,5309,129,EU,2026-08-12
1012,2022,8,15,52733.00,5040,679,APAC,2026-08-12
1013,2021,12,5,91805.00,1673,148,LATAM,2026-08-12
1014,2021,7,5,50809.00,5801,385,EU,2026-08-12
1015,2024,6,18,66410.00,2566,151,MEA,2026-08-12
1016,2021,5,9,19453.00,3554,484,MEA,2026-08-12
1017,2022,10,14,88606.00,5813,908,LATAM,2026-08-12
1018,2025,5,18,12242.00,7343,879,NA,2026-08-12
1019,2023,8,3,66404.00,9397,91,EU,2026-08-12
1020,2025,12,22,41730.00,2245,266,APAC,2026-08-12
1021,2025,6,2,77707.00,2456,881,NA,2026-08-12
1022,2025,7,17,35555.00,9819,221,MEA,2026-08-12
1023,2023,6,11,47354.00,7888,449,LATAM,2026-08-12
1024,2023,8,22,42356.00,7734,141,MEA,2026-08-12
1025,2024,3,12,37003.00,6304,344,MEA,2026-08-12
1026,2025,4,5,35928.00,5152,561,EU,2026-08-12
1027,2020,11,6,44979.00,3004,858,APAC,2026-08-12
1028,2021,12,13,77710.00,5612,313,APAC,2026-08-12
1029,2023,4,7,87215.00,5620,513,APAC,2026-08-12
1030,2020,12,15,22463.00,8293,676,NA,2026-08-12
1031,2025,7,20,52946.00,2412,916,NA,2026-08-12
1032,2022,4,13,95363.00,9493,915,APAC,2026-08-12
1033,2023,11,18,17460.00,6049,684,EU,2026-08-12
1034,2022,4,23,63433.00,2265,664,LATAM,2026-08-12
1035,2023,2,20,55955.00,6749,276,APAC,2026-08-12
1036,2023,8,11,64587.00,7127,995,NA,2026-08-12
1037,2023,10,12,87243.00,5718,455,EU,2026-08-12
1038,2025,9,10,51775.00,7640,974,MEA,2026-08-12
1039,2022,3,2,10743.00,6825,199,MEA,2026-08-12
1040,2024,11,3,20713.00,5785,90,MEA,2026-08-12
1041,2022,3,27,67454.00,5456,553,NA,2026-08-12
1042,2021,3,25,73319.00,8817,368,MEA,2026-08-12
1043,2022,6,13,76492.00,6574,991,EU,2026-08-12
1044,2021,4,21,91785.00,7415,314,LATAM,2026-08-12
1045,2021,2,17,11727.00,9704,515,APAC,2026-08-12
1046,2020,5,22,79313.00,2445,337,LATAM,2026-08-12
1047,2021,11,8,86585.00,5401,705,APAC,2026-08-12
1048,2020,2,24,68424.00,5962,423,APAC,2026-08-12
1049,2021,11,6,3254.00,6706,556,APAC,2026-08-12
1050,2020,12,5,39006.00,6646,793,NA,2026-08-12
1051,2024,10,5,62227.00,1896,455,APAC,2026-08-12
1052,2024,4,6,98305.00,1364,767,MEA,2026-08-12
1053,2020,1,26,10824.00,6116,711,NA,2026-08-12
1054,2021,9,15,47459.00,2479,65,NA,2026-08-12
1055,2022,4,25,84615.00,9329,291,MEA,2026-08-12
1056,2024,4,2,33229.00,1395,138,APAC,2026-08-12
1057,2023,7,6,17553.00,9733,111,NA,2026-08-12
1058,2021,11,10,47777.00,7349,688,APAC,2026-08-12
1059,2023,1,5,35033.00,9065,896,APAC,2026-08-12
1060,2023,9,28,59543.00,6043,334,MEA,2026-08-12
1061,2023,7,15,66476.00,7218,73,NA,2026-08-12
1062,2022,10,4,93992.00,7485,134,APAC,2026-08-12
1063,2023,10,23,61130.00,6265,563,MEA,2026-08-12
1064,2020,11,9,45257.00,9480,465,APAC,2026-08-12
1065,2024,11,2,70970.00,4399,937,APAC,2026-08-12
1066,2020,1,10,54388.00,2378,541,MEA,2026-08-12
1067,2023,5,8,75.00,3291,826,LATAM,2026-08-12
1068,2021,6,25,55932.00,9811,368,MEA,2026-08-12
1069,2024,10,10,43505.00,3119,418,MEA,2026-08-12
1070,2023,1,9,33704.00,4701,708,EU,2026-08-12
1071,2023,3,23,40254.00,7185,742,MEA,2026-08-12
1072,2023,10,26,51785.00,4132,906,NA,2026-08-12
1073,2024,5,6,73934.00,8143,150,MEA,2026-08-12
1074,2024,10,2,10028.00,8093,651,LATAM,2026-08-12
1075,2022,10,10,354.00,2770,858,APAC,2026-08-12
1076,2020,10,11,42518.00,7969,237,APAC,2026-08-12
1077,2024,9,1,26145.00,4318,443,NA,2026-08-12
1078,2022,9,2,48968.00,6285,184,LATAM,2026-08-12
1079,2022,4,10,92372.00,6561,772,APAC,2026-08-12
1080,2020,8,14,8508.00,1409,492,LATAM,2026-08-12
1081,2020,8,23,15012.00,8149,267,NA,2026-08-12
1082,2021,3,6,40152.00,9566,346,MEA,2026-08-12
1083,2021,1,15,7305.00,6089,581,NA,2026-08-12
1084,2022,12,20,52899.00,2616,332,NA,2026-08-12
1085,2024,5,5,57066.00,8769,336,APAC,2026-08-12
1086,2022,4,19,88191.00,2082,208,NA,2026-08-12
1087,2020,5,23,77138.00,2469,64,APAC,2026-08-12
1088,2022,5,28,95873.00,6180,671,NA,2026-08-12
1089,2023,1,26,80844.00,3775,57,APAC,2026-08-12
1090,2023,11,17,58467.00,8265,853,EU,2026-08-12
1091,2020,12,26,60425.00,3219,128,MEA,2026-08-12
1092,2020,11,9,29436.00,8293,73,EU,2026-08-12
1093,2022,7,14,26168.00,2758,83,EU,2026-08-12
1094,2020,2,28,94943.00,1190,38,EU,2026-08-12
1095,2021,12,8,3562.00,9735,609,NA,2026-08-12
1096,2024,9,5,6006.00,6638,901,MEA,2026-08-12
1097,2024,1,3,42951.00,8965,614,LATAM,2026-08-12
1098,2021,12,10,58526.00,9537,375,MEA,2026-08-12
1099,2025,5,24,17692.00,2518,293,NA,2026-08-12
1100,2022,6,13,10969.00,6511,17,EU,2026-08-12
1101,2022,12,13,36789.00,6579,232,APAC,2026-08-12
1102,2023,9,18,94992.00,8372,872,MEA,2026-08-12
1103,2023,5,25,94402.00,6031,542,EU,2026-08-12
1104,2023,6,9,46636.00,7430,855,APAC,2026-08-12
1105,2024,1,17,87261.00,7551,754,EU,2026-08-12
1106,2025,8,2,25102.00,5917,842,NA,2026-08-12
1107,2025,3,10,94359.00,2991,851,APAC,2026-08-12
1108,2020,2,15,76893.00,9299,532,LATAM,2026-08-12
1109,2024,7,23,72057.00,3459,151,LATAM,2026-08-12
1110,2021,9,17,8390.00,7479,529,APAC,2026-08-12
1111,2021,6,10,1912.00,7771,740,EU,2026-08-12
1112,2023,9,8,98978.00,4491,78,LATAM,2026-08-12
1113,2022,6,9,28594.00,7598,7,APAC,2026-08-12
1114,2021,11,23,14138.00,3386,67,APAC,2026-08-12
1115,2020,4,10,2064.00,9461,700,NA,2026-08-12
1116,2025,1,27,59864.00,7658,81,APAC,2026-08-12
1117,2023,6,15,81771.00,8920,313,MEA,2026-08-12
1118,2022,6,3,85484.00,2454,645,MEA,2026-08-12
1119,2024,7,11,90314.00,5168,759,LATAM,2026-08-12
1120,2020,2,25,75050.00,4343,379,APAC,2026-08-12
1121,2022,7,2,93567.00,3103,572,APAC,2026-08-12
1122,2022,1,8,32965.00,8555,520,APAC,2026-08-12
1123,2024,4,5,80046.00,6778,732,EU,2026-08-12
1124,2025,12,26,48746.00,2937,570,APAC,2026-08-12
1125,2023,5,26,89186.00,3246,709,LATAM,2026-08-12
1126,2024,8,8,537.00,4519,720,LATAM,2026-08-12
1127,2020,8,14,26979.00,7073,810,LATAM,2026-08-12
1128,2021,2,19,69772.00,8613,869,EU,2026-08-12
1129,2021,4,16,60349.00,8484,738,NA,2026-08-12
1130,2024,12,18,68360.00,1450,314,NA,2026-08-12
1131,2025,4,26,90086.00,7989,326,MEA,2026-08-12
1132,2022,7,10,82291.00,2371,788,LATAM,2026-08-12
1133,2023,9,25,21165.00,3819,220,LATAM,2026-08-12
1134,2025,11,8,19409.00,5505,990,APAC,2026-08-12
1135,2025,9,3,9432.00,4294,369,LATAM,2026-08-12
1136,2021,3,18,45045.00,2466,778,EU,2026-08-12
1137,2022,6,15,56676.00,6150,745,APAC,2026-08-12
1138,2024,11,20,64915.00,2896,29,NA,2026-08-12
1139,2021,3,6,20845.00,8836,191,LATAM,2026-08-12
1140,2022,11,3,72073.00,9644,613,NA,2026-08-12
1141,2024,3,8,84094.00,9368,819,LATAM,2026-08-12
1142,2020,7,21,88809.00,2096,832,MEA,2026-08-12
1143,2025,10,26,79983.00,9456,400,EU,2026-08-12
1144,2020,6,14,84635.00,4078,353,MEA,2026-08-12
1145,2025,5,25,42672.00,9649,85,LATAM,2026-08-12
1146,2024,7,3,8834.00,3883,846,NA,2026-08-12
1147,2025,7,24,57926.00,5474,638,EU,2026-08-12
1148,2022,1,18,15291.00,1479,617,APAC,2026-08-12
1149,2025,4,12,84210.00,8065,90,LATAM,2026-08-12
1150,2024,1,8,80550.00,9551,182,LATAM,2026-08-12
1151,2022,6,7,52171.00,7729,615,MEA,2026-08-12
1152,2022,11,11,68099.00,7562,590,LATAM,2026-08-12
1153,2020,8,28,4734.00,6921,348,EU,2026-08-12
1154,2023,10,25,24907.00,2312,316,NA,2026-08-12
1155,2022,2,17,25602.00,1821,375,EU,2026-08-12
1156,2021,4,17,87308.00,6247,524,EU,2026-08-12
1157,2021,6,10,54625.00,5620,848,APAC,2026-08-12
1158,2023,9,12,66793.00,2932,578,EU,2026-08-12
1159,2024,8,8,14565.00,8544,652,APAC,2026-08-12
1160,2020,9,12,1713.00,4067,387,APAC,2026-08-12
1161,2025,12,15,54691.00,1211,313,MEA,2026-08-12
1162,2023,3,4,89647.00,1686,652,LATAM,2026-08-12
1163,2025,11,22,89681.00,7855,973,APAC,2026-08-12
1164,2025,10,20,7368.00,8835,606,EU,2026-08-12
1165,2023,1,12,31787.00,4635,139,EU,2026-08-12
1166,2024,9,20,4192.00,8870,723,LATAM,2026-08-12
1167,2022,1,12,34089.00,8321,301,LATAM,2026-08-12
1168,2022,2,7,27528.00,1833,947,EU,2026-08-12
1169,2022,5,18,60289.00,5573,379,APAC,2026-08-12
1170,2021,5,16,63149.00,6078,596,EU,2026-08-12
1171,2025,10,22,98718.00,1567,774,LATAM,2026-08-12
1172,2021,7,1,8175.00,6834,624,LATAM,2026-08-12
1173,2025,5,24,18208.00,7828,208,EU,2026-08-12
1174,2021,4,12,63456.00,4281,40,MEA,2026-08-12
1175,2021,7,24,46555.00,3246,560,EU,2026-08-12
1176,2025,9,15,63164.00,6358,593,EU,2026-08-12
1177,2021,7,20,61772.00,5462,221,EU,2026-08-12
1178,2020,12,18,87514.00,1960,253,EU,2026-08-12
1179,2025,6,3,4331.00,9298,102,APAC,2026-08-12
1180,2021,7,6,37299.00,7888,554,MEA,2026-08-12
1181,2020,4,25,58715.00,2266,259,APAC,2026-08-12
1182,2021,5,6,38278.00,5559,542,NA,2026-08-12
1183,2024,6,19,78738.00,1034,780,MEA,2026-08-12
1184,2024,7,12,76014.00,3342,703,MEA,2026-08-12
1185,2022,7,6,56657.00,5027,346,NA,2026-08-12
1186,2024,7,23,84276.00,4436,514,NA,2026-08-12
1187,2025,11,26,1348.00,6556,31,MEA,2026-08-12
1188,2021,12,17,45995.00,2079,881,APAC,2026-08-12
1189,2023,6,7,229.00,1323,90,APAC,2026-08-12
1190,2021,4,18,66571.00,5292,24,APAC,2026-08-12
1191,2025,10,17,96810.00,8079,268,APAC,2026-08-12
1192,2022,3,27,12137.00,5017,853,MEA,2026-08-12
1193,2025,2,14,15621.00,8798,90,MEA,2026-08-12
1194,2020,1,23,86503.00,9869,121,EU,2026-08-12
1195,2025,11,25,98757.00,8823,464,NA,2026-08-12
1196,2023,10,14,85596.00,9972,807,EU,2026-08-12
1197,2022,8,6,43390.00,5204,475,NA,2026-08-12
1198,2022,5,7,78447.00,9191,44,APAC,2026-08-12
1199,2023,8,10,41016.00,7088,134,EU,2026-08-12
1200,2022,4,22,1098.00,2502,982,MEA,2026-08-12
1201,2020,9,25,57372.00,1609,294,LATAM,2026-08-12
1202,2023,12,27,50377.00,5359,11,MEA,2026-08-12
1203,2022,7,17,13140.00,6765,847,NA,2026-08-12
1204,2025,9,16,82769.00,8147,625,LATAM,2026-08-12
1205,2023,9,6,18288.00,3206,714,LATAM,2026-08-12
1206,2021,4,22,5812.00,9197,636,MEA,2026-08-12
1207,2025,7,11,39662.00,5601,323,LATAM,2026-08-12
1208,2022,9,7,38518.00,4269,108,APAC,2026-08-12
1209,2021,8,7,67638.00,4107,989,NA,2026-08-12
1210,2025,3,14,66763.00,4474,416,LATAM,2026-08-12
1211,2021,6,16,88244.00,1586,17,EU,2026-08-12
1212,2022,10,28,33728.00,8023,845,NA,2026-08-12
1213,2024,10,23,54346.00,5266,895,LATAM,2026-08-12
1214,2024,5,11,7207.00,9623,213,LATAM,2026-08-12
1215,2023,11,12,70415.00,4215,718,LATAM,2026-08-12
1216,2021,4,19,33785.00,2986,392,APAC,2026-08-12
1217,2023,10,26,98332.00,3695,144,EU,2026-08-12
1218,2025,10,22,15292.00,4859,742,APAC,2026-08-12
1219,2020,10,24,55174.00,6580,670,APAC,2026-08-12
1220,2020,8,26,82665.00,4737,820,NA,2026-08-12
1221,2024,3,5,25394.00,9261,167,EU,2026-08-12
1222,2023,2,26,12903.00,1697,422,LATAM,2026-08-12
1223,2025,3,19,36411.00,7568,782,APAC,2026-08-12
1224,2020,5,1,20396.00,6179,100,MEA,2026-08-12
1225,2022,7,23,24096.00,4096,72,EU,2026-08-12
1226,2022,12,11,44314.00,9242,208,EU,2026-08-12
1227,2022,7,6,12763.00,2437,226,APAC,2026-08-12
1228,2020,5,6,20565.00,4457,887,EU,2026-08-12
1229,2021,4,16,48806.00,7954,226,MEA,2026-08-12
1230,2025,8,23,39142.00,6728,384,EU,2026-08-12
1231,2025,2,13,72794.00,4351,841,NA,2026-08-12
1232,2023,4,15,37123.00,9446,566,MEA,2026-08-12
1233,2025,1,25,70743.00,1764,321,APAC,2026-08-12
1234,2025,7,2,32054.00,1091,73,EU,2026-08-12
1235,2024,9,10,37486.00,3350,314,APAC,2026-08-12
1236,2024,4,24,84833.00,5669,562,LATAM,2026-08-12
1237,2024,4,12,54499.00,9800,90,MEA,2026-08-12
1238,2020,4,18,39866.00,6589,753,EU,2026-08-12
1239,2021,11,4,33759.00,4801,835,LATAM,2026-08-12
1240,2025,9,3,48625.00,2670,712,MEA,2026-08-12
1241,2024,1,21,12605.00,3262,389,LATAM,2026-08-12
1242,2023,11,21,12696.00,2985,725,LATAM,2026-08-12
1243,2021,12,6,155.00,9787,752,APAC,2026-08-12
1244,2025,9,4,12841.00,6500,197,LATAM,2026-08-12
1245,2021,11,28,51237.00,2491,947,LATAM,2026-08-12
1246,2023,1,23,78440.00,2833,626,APAC,2026-08-12
1247,2021,4,8,94407.00,4616,703,LATAM,2026-08-12
1248,2020,9,1,76082.00,2042,906,LATAM,2026-08-12
1249,2024,4,16,40819.00,5176,413,NA,2026-08-12
1250,2025,5,1,33880.00,3969,601,LATAM,2026-08-12
1251,2025,2,23,11233.00,7102,829,MEA,2026-08-12
1252,2020,8,8,86690.00,7291,626,MEA,2026-08-12
1253,2025,6,18,16713.00,8468,972,LATAM,2026-08-12
1254,2022,5,5,56873.00,3761,236,NA,2026-08-12
1255,2024,6,10,1392.00,9633,682,NA,2026-08-12
1256,2023,2,18,78827.00,4683,666,LATAM,2026-08-12
1257,2022,3,7,28483.00,3514,874,LATAM,2026-08-12
1258,2025,10,13,64120.00,1361,759,EU,2026-08-12
1259,2020,4,5,18082.00,9092,439,EU,2026-08-12
1260,2021,7,18,95725.00,1034,192,NA,2026-08-12
1261,2022,6,14,46830.00,4728,700,EU,2026-08-12
1262,2024,9,19,26100.00,6103,644,EU,2026-08-12
1263,2021,1,11,26513.00,8697,821,LATAM,2026-08-12
1264,2022,9,22,29205.00,6557,545,NA,2026-08-12
1265,2021,10,4,48148.00,4769,32,NA,2026-08-12
1266,2023,1,4,33681.00,5979,352,EU,2026-08-12
1267,2023,10,2,40359.00,3098,922,MEA,2026-08-12
1268,2021,9,22,52032.00,2081,462,EU,2026-08-12
1269,2025,3,1,10370.00,8512,715,NA,2026-08-12
1270,2025,8,6,13963.00,1555,429,NA,2026-08-12
1271,2022,2,4,87409.00,2580,460,MEA,2026-08-12
1272,2023,11,28,57324.00,5268,362,MEA,2026-08-12
1273,2025,2,7,1323.00,3494,188,APAC,2026-08-12
1274,2024,8,16,60627.00,7896,442,NA,2026-08-12
1275,2023,11,28,80249.00,3654,559,EU,2026-08-12
1276,2023,4,6,4779.00,5576,980,MEA,2026-08-12
1277,2024,8,27,99551.00,4559,736,EU,2026-08-12
1278,2024,7,17,431.00,6670,472,EU,2026-08-12
1279,2023,4,16,13251.00,1392,273,MEA,2026-08-12
1280,2022,2,26,71730.00,2064,736,MEA,2026-08-12
1281,2025,9,28,44353.00,4961,747,EU,2026-08-12
1282,2022,4,8,71159.00,1546,598,NA,2026-08-12
1283,2023,12,24,36473.00,6682,262,MEA,2026-08-12
1284,2023,12,15,60785.00,7297,578,MEA,2026-08-12
1285,2020,9,14,84419.00,7409,672,APAC,2026-08-12
1286,2021,4,28,39522.00,4575,137,LATAM,2026-08-12
1287,2024,4,25,31241.00,3762,194,APAC,2026-08-12
1288,2025,5,23,13269.00,7023,545,APAC,2026-08-12
1289,2022,10,11,98949.00,5309,357,NA,2026-08-12
1290,2023,12,11,38005.00,9457,294,MEA,2026-08-12
1291,2021,11,16,46719.00,2353,859,APAC,2026-08-12
1292,2021,10,8,43496.00,1952,870,NA,2026-08-12
1293,2021,5,24,14569.00,7717,98,APAC,2026-08-12
1294,2020,10,5,30941.00,1702,714,APAC,2026-08-12
1295,2023,6,10,64148.00,3449,334,MEA,2026-08-12
1296,2022,8,11,18290.00,9634,766,MEA,2026-08-12
1297,2022,6,25,56119.00,6284,549,MEA,2026-08-12
1298,2020,7,6,89373.00,8627,423,EU,2026-08-12
1299,2021,6,21,23664.00,9741,956,MEA,2026-08-12
1300,2021,10,19,52812.00,1392,265,APAC,2026-08-12
1301,2021,6,24,3969.00,9895,358,APAC,2026-08-12
1302,2020,2,11,36695.00,5778,378,NA,2026-08-12
1303,2024,7,21,56930.00,1910,495,LATAM,2026-08-12
1304,2024,6,27,65036.00,7982,395,NA,2026-08-12
1305,2025,3,4,77284.00,5089,543,NA,2026-08-12
1306,2024,12,1,52778.00,8972,639,APAC,2026-08-12
1307,2023,11,8,20435.00,1874,485,MEA,2026-08-12
1308,2025,8,14,47706.00,1703,654,APAC,2026-08-12
1309,2020,11,28,29717.00,8818,82,NA,2026-08-12
1310,2025,8,4,37254.00,5521,119,LATAM,2026-08-12
1311,2021,10,9,88005.00,8611,494,LATAM,2026-08-12
1312,2020,7,9,23125.00,8767,825,LATAM,2026-08-12
1313,2020,9,24,54977.00,7161,128,APAC,2026-08-12
1314,2022,11,10,61404.00,2049,138,APAC,2026-08-12
1315,2023,1,12,96101.00,3795,975,NA,2026-08-12
1316,2021,6,28,94153.00,7794,354,NA,2026-08-12
1317,2024,5,14,77118.00,7907,637,LATAM,2026-08-12
1318,2022,2,21,23458.00,5971,129,NA,2026-08-12
1319,2022,4,3,40502.00,9690,762,NA,2026-08-12
1320,2020,12,25,7332.00,8720,549,LATAM,2026-08-12
1321,2020,5,22,7646.00,9242,589,NA,2026-08-12
1322,2020,3,9,55086.00,5123,194,NA,2026-08-12
1323,2023,5,24,98798.00,1371,504,EU,2026-08-12
1324,2023,8,19,77190.00,5011,595,MEA,2026-08-12
1325,2023,5,1,80557.00,7705,297,NA,2026-08-12
1326,2024,12,5,9771.00,3188,247,LATAM,2026-08-12
1327,2022,2,28,43160.00,4143,548,EU,2026-08-12
1328,2025,8,18,6254.00,7560,272,APAC,2026-08-12
1329,2021,10,14,57404.00,9871,372,MEA,2026-08-12
1330,2020,12,6,68785.00,5968,365,MEA,2026-08-12
1331,2020,8,8,33861.00,1215,92,APAC,2026-08-12
1332,2021,10,21,70023.00,7699,738,MEA,2026-08-12
1333,2022,1,16,69853.00,6442,825,NA,2026-08-12
1334,2023,7,8,12255.00,1943,914,LATAM,2026-08-12
1335,2022,9,6,6724.00,8820,648,APAC,2026-08-12
1336,2025,10,8,62046.00,1959,702,EU,2026-08-12
1337,2020,10,22,19559.00,8223,623,MEA,2026-08-12
1338,2023,7,18,14129.00,9807,769,APAC,2026-08-12
1339,2024,4,23,60931.00,3083,233,APAC,2026-08-12
1340,2024,11,22,50614.00,7727,686,NA,2026-08-12
1341,2022,1,6,90903.00,2651,878,LATAM,2026-08-12
1342,2025,11,22,95563.00,4688,995,NA,2026-08-12
1343,2021,9,7,73043.00,9811,831,NA,2026-08-12
1344,2024,5,7,94280.00,2676,929,NA,2026-08-12
1345,2021,5,4,10022.00,2688,954,EU,2026-08-12
1346,2022,3,27,98342.00,7812,136,NA,2026-08-12
1347,2020,12,14,44324.00,3234,323,NA,2026-08-12
1348,2020,1,16,21849.00,1671,126,NA,2026-08-12
1349,2024,11,1,63221.00,1859,789,APAC,2026-08-12
1350,2022,8,10,32172.00,4716,201,EU,2026-08-12
1351,2021,8,17,46468.00,3715,673,APAC,2026-08-12
1352,2023,3,20,23279.00,7702,132,EU,2026-08-12
1353,2023,10,28,93692.00,9576,908,LATAM,2026-08-12
1354,2025,7,20,63992.00,1736,281,APAC,2026-08-12
1355,2025,1,26,32165.00,2555,873,MEA,2026-08-12
1356,2024,7,17,52364.00,6191,488,EU,2026-08-12
1357,2021,2,3,98321.00,3231,106,LATAM,2026-08-12
1358,2022,1,18,84836.00,9582,242,MEA,2026-08-12
1359,2025,5,13,95737.00,4614,651,MEA,2026-08-12
1360,2021,6,27,67839.00,3090,97,APAC,2026-08-12
1361,2023,11,3,74576.00,2877,943,NA,2026-08-12
1362,2025,4,10,71201.00,8578,640,EU,2026-08-12
1363,2020,10,5,63602.00,4869,548,EU,2026-08-12
1364,2020,6,4,40868.00,3706,368,APAC,2026-08-12
1365,2022,11,15,17596.00,7590,264,EU,2026-08-12
1366,2020,8,16,34881.00,6003,518,NA,2026-08-12
1367,2020,5,22,16221.00,5454,384,MEA,2026-08-12
1368,2025,4,28,25752.00,6774,961,NA,2026-08-12
1369,2025,4,18,87390.00,1604,830,NA,2026-08-12
1370,2022,10,23,53692.00,3118,218,EU,2026-08-12
1371,2025,11,20,91086.00,9017,230,MEA,2026-08-12
1372,2020,9,28,55052.00,6430,142,EU,2026-08-12
1373,2023,4,16,54168.00,5512,135,NA,2026-08-12
1374,2024,1,27,28943.00,8871,255,APAC,2026-08-12
1375,2025,5,19,31824.00,2976,228,APAC,2026-08-12
1376,2021,6,21,14868.00,1889,280,NA,2026-08-12
1377,2022,1,22,68246.00,3772,84,APAC,2026-08-12
1378,2024,8,15,4829.00,7774,233,APAC,2026-08-12
1379,2024,10,14,4790.00,4365,965,MEA,2026-08-12
1380,2024,6,25,35391.00,9064,797,APAC,2026-08-12
1381,2023,1,12,92122.00,2280,30,EU,2026-08-12
1382,2024,2,5,20687.00,6532,838,EU,2026-08-12
1383,2024,11,28,84504.00,3230,928,APAC,2026-08-12
1384,2024,6,9,68491.00,9302,173,MEA,2026-08-12
1385,2024,8,25,76013.00,4316,335,MEA,2026-08-12
1386,2020,1,16,1043.00,8481,421,EU,2026-08-12
1387,2023,10,22,1644.00,7117,908,LATAM,2026-08-12
1388,2025,4,27,48080.00,2050,735,NA,2026-08-12
1389,2020,2,23,4292.00,3031,583,MEA,2026-08-12
1390,2024,11,10,89374.00,3645,399,NA,2026-08-12
1391,2023,2,21,11210.00,7889,152,MEA,2026-08-12
1392,2022,7,16,75167.00,6376,805,APAC,2026-08-12
1393,2022,1,13,2971.00,1064,142,MEA,2026-08-12
1394,2021,5,26,35227.00,9388,166,EU,2026-08-12
